#input1 input2 etc.
1	2	2	1	3	2	3	3	3	2	2	3	5	 4
1	2	2	1	3	2	3	3	3	2	2	3	5	 5
1	2	2	1	3	2	3	3	3	2	2	3	5	 6
1	2	2	1	3	2	3	3	3	2	2	3	5	 7
1	2	2	1	3	2	3	3	3	2	2	3	5	 8
1	2	2	1	3	2	3	3	3	2	2	3	5	 9
1	2	2	1	4	3	3	4	4	3	0	0	1	 1
1	2	2	1	4	3	3	4	4	3	0	0	1	10
1	2	2	1	4	3	3	4	4	3	0	0	1	11
1	2	2	1	4	3	3	4	4	3	0	0	1	12
1	2	2	1	4	3	3	4	4	3	0	0	1	13
1	2	2	1	4	3	3	4	4	3	0	0	1	17
1	2	2	1	4	3	3	4	4	3	0	0	1	 2
1	2	2	1	4	3	3	4	4	3	0	0	1	 3
1	2	2	1	4	3	3	4	4	3	0	0	1	 4
1	2	2	1	4	3	3	4	4	3	0	0	1	 5
1	2	2	1	4	3	3	4	4	3	0	0	1	 7
1	2	2	1	4	3	3	4	4	3	0	0	1	 8
1	2	2	1	4	3	3	4	4	3	0	0	1	 9
1	2	3	2	4	3	4	4	5	0	0	1	2	10
1	2	3	2	4	3	4	4	5	0	0	1	2	11
1	2	3	2	4	3	4	4	5	0	0	1	2	12
1	2	3	2	4	3	4	4	5	0	0	1	2	13
1	2	3	2	4	3	4	4	5	0	0	1	2	17
1	2	3	2	4	3	4	4	5	0	0	1	2	 2
1	2	3	2	4	3	4	4	5	0	0	1	2	 3
1	2	3	2	4	3	4	4	5	0	0	1	2	 4
1	2	3	2	4	3	4	4	5	0	0	1	2	 5
1	2	3	2	4	3	4	4	5	0	0	1	2	 6
1	2	3	2	4	3	4	4	5	0	0	1	2	 7
1	2	3	2	4	3	4	4	5	0	0	1	2	 8
1	2	3	2	4	3	4	4	5	0	0	1	2	 9
1	3	3	2	5	4	0	1	1	1	2	2	4	 1
1	3	3	2	5	4	0	1	1	1	2	2	4	10
1	3	3	2	5	4	0	1	1	1	2	2	4	11
1	3	3	2	5	4	0	1	1	1	2	2	4	12
1	3	3	2	5	4	0	1	1	1	2	2	4	13
1	3	3	2	5	4	0	1	1	1	2	2	4	17
1	3	3	2	5	4	0	1	1	1	2	2	4	 2
1	3	3	2	5	4	0	1	1	1	2	2	4	 3
1	3	3	2	5	4	0	1	1	1	2	2	4	 4
1	3	3	2	5	4	0	1	1	1	2	2	4	 5
1	3	3	2	5	4	0	1	1	1	2	2	4	 6
1	3	3	2	5	4	0	1	1	1	2	2	4	 7
1	3	3	2	5	4	0	1	1	1	2	2	4	 8
1	3	3	2	5	4	0	1	1	1	2	2	4	 9
1	3	3	2	5	4	4	5	0	1	1	1	3	 1
1	3	3	2	5	4	4	5	0	1	1	1	3	10
1	3	3	2	5	4	4	5	0	1	1	1	3	11
1	3	3	2	5	4	4	5	0	1	1	1	3	12
1	3	3	2	5	4	4	5	0	1	1	1	3	13
1	3	3	2	5	4	4	5	0	1	1	1	3	17
1	3	3	2	5	4	4	5	0	1	1	1	3	 2
1	3	3	2	5	4	4	5	0	1	1	1	3	 3
1	3	3	2	5	4	4	5	0	1	1	1	3	 4
1	3	3	2	5	4	4	5	0	1	1	1	3	 5
1	3	3	2	5	4	4	5	0	1	1	1	3	 6
1	3	3	2	5	4	4	5	0	1	1	1	3	 7
1	3	3	2	5	4	4	5	0	1	1	1	3	 8
1	3	3	2	5	4	4	5	0	1	1	1	3	 9
1	3	3	3	6	5	1	2	3	2	3	0	1	 1
1	3	3	3	6	5	1	2	3	2	3	0	1	10
1	3	3	3	6	5	1	2	3	2	3	0	1	11
1	3	3	3	6	5	1	2	3	2	3	0	1	12
1	3	3	3	6	5	1	2	3	2	3	0	1	13
1	3	3	3	6	5	1	2	3	2	3	0	1	17
1	3	3	3	6	5	1	2	3	2	3	0	1	 2
1	3	3	3	6	5	1	2	3	2	3	0	1	 3
1	3	3	3	6	5	1	2	3	2	3	0	1	 4
1	3	3	3	6	5	1	2	3	2	3	0	1	 5
1	3	3	3	6	5	1	2	3	2	3	0	1	 6
1	3	3	3	6	5	1	2	3	2	3	0	1	 7
1	3	3	3	6	5	1	2	3	2	3	0	1	 8
1	3	3	3	6	5	1	2	3	2	3	0	1	 9
1	3	4	3	7	1	2	3	4	3	1	1	3	 1
1	3	4	3	7	1	2	3	4	3	1	1	3	10
1	3	4	3	7	1	2	3	4	3	1	1	3	11
1	3	4	3	7	1	2	3	4	3	1	1	3	12
1	3	4	3	7	1	2	3	4	3	1	1	3	13
1	3	4	3	7	1	2	3	4	3	1	1	3	17
1	3	4	3	7	1	2	3	4	3	1	1	3	 2
1	3	4	3	7	1	2	3	4	3	1	1	3	 3
1	3	4	3	7	1	2	3	4	3	1	1	3	 4
1	3	4	3	7	1	2	3	4	3	1	1	3	 5
1	3	4	3	7	1	2	3	4	3	1	1	3	 6
1	3	4	3	7	1	2	3	4	3	1	1	3	 7
1	3	4	3	7	1	2	3	4	3	1	1	3	 8
1	3	4	3	7	1	2	3	4	3	1	1	3	 9
1	3	5	0	3	4	0	2	3	3	1	2	4	 1
1	3	5	0	3	4	0	2	3	3	1	2	4	10
1	3	5	0	3	4	0	2	3	3	1	2	4	11
1	3	5	0	3	4	0	2	3	3	1	2	4	12
1	3	5	0	3	4	0	2	3	3	1	2	4	13
1	3	5	0	3	4	0	2	3	3	1	2	4	17
1	3	5	0	3	4	0	2	3	3	1	2	4	 2
1	3	5	0	3	4	0	2	3	3	1	2	4	 3
1	3	5	0	3	4	0	2	3	3	1	2	4	 4
1	3	5	0	3	4	0	2	3	3	1	2	4	 5
1	3	5	0	3	4	0	2	3	3	1	2	4	 6
1	3	5	0	3	4	0	2	3	3	1	2	4	 7
1	3	5	0	3	4	0	2	3	3	1	2	4	 8
1	3	5	0	3	4	0	2	3	3	1	2	4	 9
1	3	5	0	4	4	1	2	4	1	2	3	1	 1
1	3	5	0	4	4	1	2	4	1	2	3	1	10
1	3	5	0	4	4	1	2	4	1	2	3	1	11
1	3	5	0	4	4	1	2	4	1	2	3	1	12
1	3	5	0	4	4	1	2	4	1	2	3	1	13
1	3	5	0	4	4	1	2	4	1	2	3	1	17
1	3	5	0	4	4	1	2	4	1	2	3	1	 2
1	3	5	0	4	4	1	2	4	1	2	3	1	 3
1	3	5	0	4	4	1	2	4	1	2	3	1	 4
1	3	5	0	4	4	1	2	4	1	2	3	1	 5
1	3	5	0	4	4	1	2	4	1	2	3	1	 6
1	3	5	0	4	4	1	2	4	1	2	3	1	 7
1	3	5	0	4	4	1	2	4	1	2	3	1	 8
1	3	5	0	4	4	1	2	4	1	2	3	1	 9
1	3	5	1	4	4	1	3	4	1	2	3	1	 1
1	3	5	1	4	4	1	3	4	1	2	3	1	10
1	3	5	1	4	4	1	3	4	1	2	3	1	11
1	3	5	1	4	4	1	3	4	1	2	3	1	12
1	1	1	0	1	0	0	0	0	0	0	0	0	 1
1	3	5	1	4	4	1	3	4	1	2	3	1	13
1	3	5	1	4	4	1	3	4	1	2	3	1	13
1	3	5	1	4	4	1	3	4	1	2	3	1	17
1	3	5	1	4	4	1	3	4	1	2	3	1	 2
1	3	5	1	4	4	1	3	4	1	2	3	1	 3
1	3	5	1	4	4	1	3	4	1	2	3	1	 4
1	3	5	1	4	4	1	3	4	1	2	3	1	 5
1	3	5	1	4	4	1	3	4	1	2	3	1	 6
1	3	5	1	4	4	1	3	4	1	2	3	1	 7
1	3	5	1	4	4	1	3	4	1	2	3	1	 8
1	3	5	1	4	4	1	3	4	1	2	3	1	 9
1	3	5	4	2	2	4	5	1	2	2	0	1	 1
1	3	5	4	2	2	4	5	1	2	2	0	1	10
1	3	5	4	2	2	4	5	1	2	2	0	1	11
1	3	5	4	2	2	4	5	1	2	2	0	1	12
1	3	5	4	2	2	4	5	1	2	2	0	1	13
1	3	5	4	2	2	4	5	1	2	2	0	1	17
1	3	5	4	2	2	4	5	1	2	2	0	1	 2
1	3	5	4	2	2	4	5	1	2	2	0	1	 3
1	3	5	4	2	2	4	5	1	2	2	0	1	 4
1	3	5	4	2	2	4	5	1	2	2	0	1	 5
1	3	5	4	2	2	4	5	1	2	2	0	1	 6
1	3	5	4	2	2	4	5	1	2	2	0	1	 7
1	3	5	4	2	2	4	5	1	2	2	0	1	 8
1	3	5	4	2	2	4	5	1	2	2	0	1	 9
1	4	2	2	1	2	5	2	4	1	2	1	3	10
1	4	2	2	1	2	5	2	4	1	2	1	3	11
1	4	2	2	1	2	5	2	4	1	2	1	3	12
1	4	2	2	1	2	5	2	4	1	2	1	3	13
1	4	2	2	1	2	5	2	4	1	2	1	3	17
1	4	2	2	1	2	5	2	4	1	2	1	3	 3
1	4	2	2	1	2	5	2	4	1	2	1	3	 4
1	4	2	2	1	2	5	2	4	1	2	1	3	 5
1	4	2	2	1	2	5	2	4	1	2	1	3	 6
1	4	2	2	1	2	5	2	4	1	2	1	3	 7
1	4	2	2	1	2	5	2	4	1	2	1	3	 8
1	4	2	2	1	2	5	2	4	1	2	1	3	 9
1	4	2	3	3	5	3	1	3	1	3	1	5	 1
1	4	2	3	3	5	3	1	3	1	3	1	5	10
1	4	2	3	3	5	3	1	3	1	3	1	5	11
1	4	2	3	3	5	3	1	3	1	3	1	5	12
1	4	2	3	3	5	3	1	3	1	3	1	5	13
1	4	2	3	3	5	3	1	3	1	3	1	5	17
1	4	2	3	3	5	3	1	3	1	3	1	5	 2
1	4	2	3	3	5	3	1	3	1	3	1	5	 3
1	4	2	3	3	5	3	1	3	1	3	1	5	 4
1	4	2	3	3	5	3	1	3	1	3	1	5	 5
1	4	2	3	3	5	3	1	3	1	3	1	5	 6
1	4	2	3	3	5	3	1	3	1	3	1	5	 7
1	4	2	3	3	5	3	1	3	1	3	1	5	 8
1	4	2	3	3	5	3	1	3	1	3	1	5	 9
1	4	2	4	4	1	4	2	0	2	1	3	3	 1
1	4	2	4	4	1	4	2	0	2	1	3	3	10
1	4	2	4	4	1	4	2	0	2	1	3	3	11
1	4	2	4	4	1	4	2	0	2	1	3	3	12
1	4	2	4	4	1	4	2	0	2	1	3	3	13
1	4	2	4	4	1	4	2	0	2	1	3	3	17
1	4	2	4	4	1	4	2	0	2	1	3	3	 2
1	4	2	4	4	1	4	2	0	2	1	3	3	 3
1	4	2	4	4	1	4	2	0	2	1	3	3	 4
1	4	2	4	4	1	4	2	0	2	1	3	3	 5
1	4	2	4	4	1	4	2	0	2	1	3	3	 6
1	4	2	4	4	1	4	2	0	2	1	3	3	 7
1	4	2	4	4	1	4	2	0	2	1	3	3	 8
1	4	2	4	4	1	4	2	0	2	1	3	3	 9
1	4	5	1	4	5	1	3	5	1	2	3	1	 1
1	4	5	1	4	5	1	3	5	1	2	3	1	10
1	4	5	1	4	5	1	3	5	1	2	3	1	11
1	4	5	1	4	5	1	3	5	1	2	3	1	12
1	4	5	1	4	5	1	3	5	1	2	3	1	13
1	4	5	1	4	5	1	3	5	1	2	3	1	17
1	4	5	1	4	5	1	3	5	1	2	3	1	 2
1	4	5	1	4	5	1	3	5	1	2	3	1	 3
1	4	5	1	4	5	1	3	5	1	2	3	1	 4
1	4	5	1	4	5	1	3	5	1	2	3	1	 5
1	4	5	1	4	5	1	3	5	1	2	3	1	 6
1	4	5	1	4	5	1	3	5	1	2	3	1	 7
1	4	5	1	4	5	1	3	5	1	2	3	1	 8
1	4	5	1	4	5	1	3	5	1	2	3	1	 9
1	4	6	1	5	0	2	4	1	2	3	1	3	 1
1	4	6	1	5	0	2	4	1	2	3	1	3	10
1	4	6	1	5	0	2	4	1	2	3	1	3	11
1	4	6	1	5	0	2	4	1	2	3	1	3	12
1	4	6	1	5	0	2	4	1	2	3	1	3	13
1	4	6	1	5	0	2	4	1	2	3	1	3	17
1	4	6	1	5	0	2	4	1	2	3	1	3	 2
1	4	6	1	5	0	2	4	1	2	3	1	3	 3
1	4	6	1	5	0	2	4	1	2	3	1	3	 4
1	4	6	1	5	0	2	4	1	2	3	1	3	 5
1	4	6	1	5	0	2	4	1	2	3	1	3	 6
1	4	6	1	5	0	2	4	1	2	3	1	3	 7
1	4	6	1	5	0	2	4	1	2	3	1	3	 8
1	4	6	1	5	0	2	4	1	2	3	1	3	 9
1	4	6	1	5	0	2	4	1	2	3	1	4	 1
1	4	6	1	5	0	2	4	1	2	3	1	4	10
1	4	6	1	5	0	2	4	1	2	3	1	4	11
1	4	6	1	5	0	2	4	1	2	3	1	4	12
1	4	6	1	5	0	2	4	1	2	3	1	4	13
1	4	6	1	5	0	2	4	1	2	3	1	4	17
1	4	6	1	5	0	2	4	1	2	3	1	4	 2
1	4	6	1	5	0	2	4	1	2	3	1	4	 3
1	4	6	1	5	0	2	4	1	2	3	1	4	 4
1	4	6	1	5	0	2	4	1	2	3	1	4	 5
1	4	6	1	5	0	2	4	1	2	3	1	4	 6
1	4	6	1	5	0	2	4	1	2	3	1	4	 7
1	4	6	1	5	0	2	4	1	2	3	1	4	 8
1	4	6	1	5	0	2	4	1	2	3	1	4	 9
1	4	6	1	5	1	2	4	1	2	0	1	4	 1
1	4	6	1	5	1	2	4	1	2	0	1	4	10
1	4	6	1	5	1	2	4	1	2	0	1	4	11
1	4	6	1	5	1	2	4	1	2	0	1	4	12
1	4	6	1	5	1	2	4	1	2	0	1	4	13
1	4	6	1	5	1	2	4	1	2	0	1	4	17
1	4	6	1	5	1	2	4	1	2	0	1	4	 2
1	4	6	1	5	1	2	4	1	2	0	1	4	 3
1	4	6	1	5	1	2	4	1	2	0	1	4	 4
1	4	6	1	5	1	2	4	1	2	0	1	4	 5
1	4	6	1	5	1	2	4	1	2	0	1	4	 6
1	4	6	1	5	1	2	4	1	2	0	1	4	 7
1	4	6	1	5	1	2	4	1	2	0	1	4	 8
1	4	6	1	5	1	2	4	1	2	0	1	4	 9
1	5	3	0	5	2	0	3	1	3	2	0	4	 1
1	5	3	0	5	2	0	3	1	3	2	0	4	10
1	5	3	0	5	2	0	3	1	3	2	0	4	11
1	5	3	0	5	2	0	3	1	3	2	0	4	12
1	5	3	0	5	2	0	3	1	3	2	0	4	13
1	5	3	0	5	2	0	3	1	3	2	0	4	17
1	5	3	0	5	2	0	3	1	3	2	0	4	 2
1	5	3	0	5	2	0	3	1	3	2	0	4	 3
1	5	3	0	5	2	0	3	1	3	2	0	4	 4
1	5	3	0	5	2	0	3	1	3	2	0	4	 5
1	5	3	0	5	2	0	3	1	3	2	0	4	 6
1	5	3	0	5	2	0	3	1	3	2	0	4	 7
1	5	3	0	5	2	0	3	1	3	2	0	4	 8
1	5	3	0	5	2	0	3	1	3	2	0	4	 9
1	5	3	4	4	1	4	2	5	2	1	2	2	 1
1	5	3	4	4	1	4	2	5	2	1	2	2	10
1	5	3	4	4	1	4	2	5	2	1	2	2	11
1	5	3	4	4	1	4	2	5	2	1	2	2	12
1	5	3	4	4	1	4	2	5	2	1	2	2	13
1	5	3	4	4	1	4	2	5	2	1	2	2	17
1	5	3	4	4	1	4	2	5	2	1	2	2	 2
1	5	3	4	4	1	4	2	5	2	1	2	2	 3
1	5	3	4	4	1	4	2	5	2	1	2	2	 4
1	5	3	4	4	1	4	2	5	2	1	2	2	 5
1	5	3	4	4	1	4	2	5	2	1	2	2	 6
1	5	3	4	4	1	4	2	5	2	1	2	2	 7
1	5	3	4	4	1	4	2	5	2	1	2	2	 8
1	5	3	4	4	1	4	2	5	2	1	2	2	 9
1	5	3	4	5	1	4	2	0	2	1	3	3	 1
1	5	3	4	5	1	4	2	0	2	1	3	3	10
1	5	3	4	5	1	4	2	0	2	1	3	3	11
1	5	3	4	5	1	4	2	0	2	1	3	3	12
1	5	3	4	5	1	4	2	0	2	1	3	3	13
1	5	3	4	5	1	4	2	0	2	1	3	3	17
1	5	3	4	5	1	4	2	0	2	1	3	3	 2
1	5	3	4	5	1	4	2	0	2	1	3	3	 3
1	5	3	4	5	1	4	2	0	2	1	3	3	 4
1	5	3	4	5	1	4	2	0	2	1	3	3	 5
1	5	3	4	5	1	4	2	0	2	1	3	3	 6
1	5	3	4	5	1	4	2	0	2	1	3	3	 7
1	5	3	4	5	1	4	2	0	2	1	3	3	 8
1	5	3	4	5	1	4	2	0	2	1	3	3	 9
1	5	4	1	2	4	3	2	1	3	2	2	1	 1
1	5	4	1	2	4	3	2	1	3	2	2	1	10
1	5	4	1	2	4	3	2	1	3	2	2	1	11
1	5	4	1	2	4	3	2	1	3	2	2	1	12
1	5	4	1	2	4	3	2	1	3	2	2	1	13
1	5	4	1	2	4	3	2	1	3	2	2	1	17
1	5	4	1	2	4	3	2	1	3	2	2	1	 2
1	5	4	1	2	4	3	2	1	3	2	2	1	 3
1	5	4	1	2	4	3	2	1	3	2	2	1	 4
1	5	4	1	2	4	3	2	1	3	2	2	1	 5
1	5	4	1	2	4	3	2	1	3	2	2	1	 6
1	5	4	1	2	4	3	2	1	3	2	2	1	 7
1	5	4	1	2	4	3	2	1	3	2	2	1	 8
1	5	4	1	2	4	3	2	1	3	2	2	1	 9
1	5	4	1	6	3	1	4	2	0	2	1	0	 1
1	5	4	1	6	3	1	4	2	0	2	1	0	10
1	5	4	1	6	3	1	4	2	0	2	1	0	11
1	5	4	1	6	3	1	4	2	0	2	1	0	12
1	5	4	1	6	3	1	4	2	0	2	1	0	13
1	5	4	1	6	3	1	4	2	0	2	1	0	17
1	5	4	1	6	3	1	4	2	0	2	1	0	 2
1	5	4	1	6	3	1	4	2	0	2	1	0	 3
1	5	4	1	6	3	1	4	2	0	2	1	0	 4
1	5	4	1	6	3	1	4	2	0	2	1	0	 5
1	5	4	1	6	3	1	4	2	0	2	1	0	 6
1	5	4	1	6	3	1	4	2	0	2	1	0	 7
1	5	4	1	6	3	1	4	2	0	2	1	0	 8
1	5	4	1	6	3	1	4	2	0	2	1	0	 9
1	5	4	2	3	1	0	4	3	1	1	0	5	 1
1	5	4	2	3	1	0	4	3	1	1	0	5	10
1	5	4	2	3	1	0	4	3	1	1	0	5	11
1	5	4	2	3	1	0	4	3	1	1	0	5	12
1	5	4	2	3	1	0	4	3	1	1	0	5	13
1	5	4	2	3	1	0	4	3	1	1	0	5	17
1	5	4	2	3	1	0	4	3	1	1	0	5	 2
1	5	4	2	3	1	0	4	3	1	1	0	5	 3
1	5	4	2	3	1	0	4	3	1	1	0	5	 4
1	5	4	2	3	1	0	4	3	1	1	0	5	 5
1	5	4	2	3	1	0	4	3	1	1	0	5	 6
1	5	4	2	3	1	0	4	3	1	1	0	5	 7
1	5	4	2	3	1	0	4	3	1	1	0	5	 8
1	5	4	2	3	1	0	4	3	1	1	0	5	 9
1	5	4	2	3	1	5	4	3	1	0	3	4	 1
1	5	4	2	3	1	5	4	3	1	0	3	4	10
1	5	4	2	3	1	5	4	3	1	0	3	4	11
1	5	4	2	3	1	5	4	3	1	0	3	4	12
1	5	4	2	3	1	5	4	3	1	0	3	4	13
1	5	4	2	3	1	5	4	3	1	0	3	4	17
1	5	4	2	3	1	5	4	3	1	0	3	4	 2
1	5	4	2	3	1	5	4	3	1	0	3	4	 3
1	5	4	2	3	1	5	4	3	1	0	3	4	 4
1	5	4	2	3	1	5	4	3	1	0	3	4	 5
1	5	4	2	3	1	5	4	3	1	0	3	4	 6
1	5	4	2	3	1	5	4	3	1	0	3	4	 7
1	5	4	2	3	1	5	4	3	1	0	3	4	 8
1	5	4	2	3	1	5	4	3	1	0	3	4	 9
1	6	5	2	3	1	0	4	4	2	1	1	5	 1
1	6	5	2	3	1	0	4	4	2	1	1	5	10
1	6	5	2	3	1	0	4	4	2	1	1	5	11
1	6	5	2	3	1	0	4	4	2	1	1	5	12
1	6	5	2	3	1	0	4	4	2	1	1	5	13
1	6	5	2	3	1	0	4	4	2	1	1	5	17
1	6	5	2	3	1	0	4	4	2	1	1	5	 2
1	6	5	2	3	1	0	4	4	2	1	1	5	 3
1	6	5	2	3	1	0	4	4	2	1	1	5	 4
1	6	5	2	3	1	0	4	4	2	1	1	5	 5
1	6	5	2	3	1	0	4	4	2	1	1	5	 6
1	6	5	2	3	1	0	4	4	2	1	1	5	 7
1	6	5	2	3	1	0	4	4	2	1	1	5	 8
1	6	5	2	3	1	0	4	4	2	1	1	5	 9
1	6	5	2	3	1	5	4	3	1	1	3	4	 1
1	6	5	2	3	1	5	4	3	1	1	3	4	10
1	6	5	2	3	1	5	4	3	1	1	3	4	11
1	6	5	2	3	1	5	4	3	1	1	3	4	12
1	6	5	2	3	1	5	4	3	1	1	3	4	13
1	6	5	2	3	1	5	4	3	1	1	3	4	17
1	6	5	2	3	1	5	4	3	1	1	3	4	 2
1	6	5	2	3	1	5	4	3	1	1	3	4	 3
1	6	5	2	3	1	5	4	3	1	1	3	4	 4
1	6	5	2	3	1	5	4	3	1	1	3	4	 5
1	6	5	2	3	1	5	4	3	1	1	3	4	 6
1	6	5	2	3	1	5	4	3	1	1	3	4	 7
1	6	5	2	3	1	5	4	3	1	1	3	4	 8
1	6	5	2	3	1	5	4	3	1	1	3	4	 9
1	6	5	3	4	2	1	0	5	2	2	2	2	 1
1	6	5	3	4	2	1	0	5	2	2	2	2	10
1	6	5	3	4	2	1	0	5	2	2	2	2	11
1	6	5	3	4	2	1	0	5	2	2	2	2	12
1	6	5	3	4	2	1	0	5	2	2	2	2	17
1	6	5	3	4	2	1	0	5	2	2	2	2	 2
1	6	5	3	4	2	1	0	5	2	2	2	2	 3
1	6	5	3	4	2	1	0	5	2	2	2	2	 4
1	6	5	3	4	2	1	0	5	2	2	2	2	 5
1	6	5	3	4	2	1	0	5	2	2	2	2	 6
1	6	5	3	4	2	1	0	5	2	2	2	2	 7
1	6	5	3	4	2	1	0	5	2	2	2	2	 8
1	6	5	3	4	2	1	0	5	2	2	2	2	 9
1	6	5	3	6	3	3	3	2	1	1	1	1	 1
1	6	5	3	6	3	3	3	2	1	1	1	1	10
1	6	5	3	6	3	3	3	2	1	1	1	1	11
1	6	5	3	6	3	3	3	2	1	1	1	1	12
1	6	5	3	6	3	3	3	2	1	1	1	1	13
1	6	5	3	6	3	3	3	2	1	1	1	1	17
1	6	5	3	6	3	3	3	2	1	1	1	1	 2
1	6	5	3	6	3	3	3	2	1	1	1	1	 3
1	6	5	3	6	3	3	3	2	1	1	1	1	 4
1	6	5	3	6	3	3	3	2	1	1	1	1	 5
1	6	5	3	6	3	3	3	2	1	1	1	1	 6
1	6	5	3	6	3	3	3	2	1	1	1	1	 7
1	6	5	3	6	3	3	3	2	1	1	1	1	 8
1	6	5	3	6	3	3	3	2	1	1	1	1	 9
2	1	3	3	2	2	4	1	3	3	1	2	0	 1
2	1	3	3	2	2	4	1	3	3	1	2	0	10
2	1	3	3	2	2	4	1	3	3	1	2	0	11
2	1	3	3	2	2	4	1	3	3	1	2	0	12
2	1	3	3	2	2	4	1	3	3	1	2	0	13
2	1	3	3	2	2	4	1	3	3	1	2	0	17
2	1	3	3	2	2	4	1	3	3	1	2	0	 2
2	1	3	3	2	2	4	1	3	3	1	2	0	 3
2	1	3	3	2	2	4	1	3	3	1	2	0	 4
2	1	3	3	2	2	4	1	3	3	1	2	0	 5
2	1	3	3	2	2	4	1	3	3	1	2	0	 6
2	1	3	3	2	2	4	1	3	3	1	2	0	 7
2	1	3	3	2	2	4	1	3	3	1	2	0	 8
2	1	3	3	2	2	4	1	3	3	1	2	0	 9
2	1	3	3	2	2	4	1	3	3	1	2	5	 1
2	1	3	3	2	2	4	1	3	3	1	2	5	10
2	1	3	3	2	2	4	1	3	3	1	2	5	11
