#output1 output2 etc.
66183	15.7
35076	18.9
64646	16.2
37977	20.9
32722	52.4
78140	53.9
30405	46.7
30247	46.6
35645	73.9
68642	45.1
31758	52.4
44779	54.1
38537	54.1
40887	37.3
78245	36.8
42117	37.4
76757	36.9
44731	53.9
25246	41.1
59448	35.7
25685	32.1
25641	32.1
30118	74.8
59021	29.1
26556	42.6
36044	37.0
32241	37.0
30163	20.2
60882	15.2
30993	20.6
59350	15.5
35847	35.7
28032	60.3
59188	14.1
27208	53.7
27213	53.6
32320	74.1
62066	51.7
28603	60.1
36156	14.6
31702	14.6
34238	42.8
67722	39.5
35148	43.2
66189	39.9
36040	14.1
28039	58.3
59787	14.0
27159	51.3
27057	51.3
18489	20.1
32260	73.1
32260	73.1
62804	49.6
28403	58.0
36444	14.4
31701	14.4
34583	41.2
68234	38.4
35610	41.6
66728	38.4
36326	14.0
20249	25.3
48354	19.8
23662	24.5
23473	24.5
26874	61.9
56406	23.3
21828	25.3
30659	19.8
27929	19.9
24399	14.3
48434	8.8
25302	14.9
46936	9.3
30661	19.8
54185	14.4
25715	56.3
25599	56.3
30680	76.4
60623	53.1
33712	14.4
28947	14.4
31092	42.9
62549	38.6
32147	43.6
61061	39.0
33708	14.4
25534	30.5
55199	12.5
26228	27.7
26321	27.8
31003	70.6
59557	24.9
25977	32.5
34416	12.5
30360	12.5
31456	16.0
60427	14.5
32316	16.4
58871	15.4
34400	12.5
20506	27.5
49490	16.8
24454	20.7
24400	20.6
27384	45.3
55923	20.1
21815	27.5
31344	16.8
28954	16.8
24794	9.8
47235	5.0
25651	10.2
45715	5.6
31360	16.8
30868	73.3
65060	14.2
28736	63.4
28601	63.5
34389	70.4
66420	63.0
30279	73.4
39044	14.6
33383	14.6
39234	53.2
76350	48.0
40360	53.7
74852	48.0
38902	14.2
22117	25.3
51979	18.5
24803	19.9
24665	19.9
28146	57.1
57121	19.5
23776	25.4
32349	18.6
29602	18.6
26200	11.8
51682	7.1
27090	12.3
50174	7.6
32313	18.5
22138	25.3
52042	18.0
24817	19.5
24666	19.5
28187	56.7
57139	19.2
23802	25.3
32373	18.2
29623	18.2
26226	11.6
51761	6.8
27116	11.9
50252	7.1
32338	18.0
22138	25.3
52042	18.0
24817	19.5
24666	19.5
28187	56.7
57139	19.2
23802	25.3
32373	18.2
29623	18.2
26226	11.6
51761	6.8
27116	11.9
50252	7.1
32338	18.0
21775	29.4
48511	14.1
24629	23.6
24619	23.3
27774	58.6
56266	23.1
23365	29.3
31089	15.1
28510	15.1
25860	13.6
50256	8.1
26678	14.0
48728	8.5
30897	14.1
32225	72.7
70106	23.0
29695	64.2
29599	64.1
35990	76.6
67700	64.0
31496	72.8
41222	23.0
35118	23.0
40722	54.3
78882	50.0
41877	55.2
77378	50.0
41188	23.0
21123	25.7
50733	16.3
24842	19.6
24786	19.4
27934	42.2
56372	19.1
22358	25.7
31932	16.3
29451	16.3
25456	9.3
48336	4.7
26330	9.8
46816	5.3
31946	16.3
19986	38.0
45534	13.9
23812	29.3
23878	29.0
26542	65.7
55628	28.4
21011	38.1
29923	13.9
27185	13.9
25093	13.0
46878	8.7
25946	13.7
45342	9.1
29907	13.9
24456	25.2
51398	11.4
25858	20.2
25729	20.1
29752	61.6
59338	19.7
25423	25.2
32506	11.8
29055	11.8
29415	11.3
56864	7.9
30412	11.8
55363	8.5
32402	11.4
24578	37.3
53494	14.8
25289	30.3
25181	30.4
29776	66.1
59314	27.6
25688	38.7
33481	16.0
29617	16.0
29707	20.6
59320	16.3
30662	20.7
57814	16.6
33267	14.8
24849	33.6
54149	12.3
25578	25.8
25313	25.8
30233	70.5
60590	23.4
25097	35.6
33532	12.3
29338	12.3
30146	16.8
60590	11.5
31197	17.1
59108	12.1
33533	12.3
27402	55.3
61405	21.3
26645	49.0
26446	49.3
31870	71.2
62649	46.8
27777	55.1
37154	22.6
32266	22.6
33822	40.0
67816	36.7
34874	40.3
66293	36.8
36934	21.3
24849	33.6
54149	12.3
25578	25.8
25313	25.8
30233	70.5
60590	23.4
25097	35.6
33532	12.3
29338	12.3
30146	16.8
60590	11.5
31197	17.1
59108	12.1
33533	12.3
32745	52.9
70744	26.6
30486	53.8
30860	55.6
66514	53.3
31096	52.9
42059	28.0
36361	28.0
42129	49.5
78654	49.6
42943	51.1
77003	50.0
41862	26.6
25290	27.1
55364	13.1
26318	20.9
26249	20.7
30507	61.9
59814	20.4
26371	27.1
34191	13.1
30649	13.1
30241	11.6
58512	7.6
31221	11.9
57005	8.3
34173	13.1
25035	36.3
60229	43.8
26144	33.0
26320	33.1
30545	76.4
60111	29.1
25090	38.4
36924	43.8
32365	43.8
32023	18.1
59673	18.1
33008	18.9
58101	18.8
36930	43.8
25231	31.2
59822	35.4
25989	27.9
25922	28.1
30626	76.0
59708	24.5
26042	32.9
36268	35.5
31907	35.5
30907	15.6
31850	16.1
59093	14.4
36276	35.4
23860	18.5
56514	17.2
25970	16.9
25726	16.9
29719	51.1
59558	16.6
25031	18.5
34518	17.2
31412	17.2
28555	9.8
55066	6.3
29565	10.2
53574	6.7
34516	17.2
23830	18.8
56446	17.5
25948	17.1
25715	17.1
29671	51.4
59517	16.9
25009	18.8
34490	17.5
31383	17.5
28523	10.1
54980	6.7
29537	10.3
53489	7.1
34487	17.5
53324	20.8
28480	64.9
57962	23.0
24655	30.4
33031	21.0
29742	21.0
27483	13.6
28399	13.8
53508	9.3
32987	20.8
29445	50.7
62035	13.1
28326	48.8
28402	49.0
33692	71.4
63467	47.1
29233	50.6
32801	13.1
36414	39.3
70248	38.8
37336	39.7
68691	39.1
37543	13.1
51413	18.9
25004	21.1
24985	20.9
56643	20.6
32265	18.9
29826	18.9
25660	10.2
48445	6.5
26547	10.6
46925	6.8
32288	18.9
27098	50.9
59895	22.1
26661	49.2
26710	49.5
32190	81.2
60873	46.2
27584	50.3
36441	22.3
31894	22.3
33375	38.3
66186	37.3
34216	38.8
64635	37.7
36392	22.1
20169	37.7
23961	28.9
26770	65.4
56113	27.9
21095	37.7
30152	13.9
27280	13.9
25384	12.8
47165	8.8
26304	13.3
45638	9.3
30150	13.9
28537	54.4
63918	22.9
27432	48.8
27279	48.9
32725	67.8
63979	46.6
28611	54.4
38432	24.4
33320	24.4
35383	39.5
69618	37.1
36492	40.0
68127	37.4
38184	22.9
26061	30.6
56646	11.9
26298	23.5
26069	23.6
31234	68.7
61037	21.9
26760	32.0
34845	12.4
30707	12.4
31736	15.1
62877	10.5
32743	15.5
61375	11.3
34755	11.9
29182	48.1
63069	13.8
28015	46.9
27766	47.1
33165	67.0
65644	44.7
28703	47.9
38078	14.2
32744	14.2
36688	38.0
70988	36.4
37893	38.5
69511	36.7
37942	13.8
51740	23.7
23960	36.6
23818	36.5
27851	65.9
58033	33.0
32348	23.7
28467	23.7
27248	24.5
28217	25.1
54158	18.5
32343	23.7
55722	23.3
24973	54.4
24690	54.8
29553	69.4
60906	51.1
34152	23.3
29348	23.3
30065	43.8
62570	39.1
31180	44.2
34153	23.3
22945	25.2
53324	20.8
24784	23.6
24572	23.6
28416	64.7
58382	22.7
24396	25.3
33032	21.0
29682	21.0
27471	13.5
55006	8.8
28416	13.7
53507	9.3
32987	20.8
23094	30.4
53324	20.8
24843	23.8
24714	23.8
28480	64.9
57962	23.0
24655	30.4
33031	21.0
29742	21.0
27483	13.6
55014	8.8
28399	13.8
53508	9.3
32987	20.8
26996	17.1
56366	9.7
27549	17.1
27798	18.7
32423	64.5
61062	15.4
26162	18.2
35598	9.7
31162	9.7
34695	11.6
62708	11.0
35572	12.2
61095	11.5
35523	9.7
26621	31.6
55408	11.0
27116	29.0
27305	29.0
31744	66.6
60920	26.8
26449	32.8
34837	10.9
30598	10.9
33438	17.3
61989	16.9
34352	17.7
60411	17.3
34807	11.0
29485	55.7
62300	13.2
28184	49.3
28091	49.3
33484	71.6
64182	47.5
29581	55.4
37542	13.2
32534	13.2
36299	39.1
70879	36.6
37366	39.7
69373	37.1
37529	13.2
21847	26.7
51378	18.8
24611	21.3
24514	21.3
28126	58.6
56847	20.8
23569	26.8
32084	19.0
29387	19.0
25903	12.8
51056	8.1
26777	13.0
49546	8.4
32046	18.8
33708	68.7
70554	13.1
30770	61.1
30638	61.2
36602	73.5
69466	61.1
32374	68.8
41561	13.1
35381	13.1
42968	52.1
81791	48.0
44184	52.9
80294	48.0
41538	13.1
25426	22.7
53471	10.4
26508	17.4
26309	17.4
30580	59.4
60450	17.3
26081	22.7
33489	11.0
29861	11.0
30676	9.4
58984	5.8
31718	9.8
57488	6.3
33392	10.4
21037	38.8
49217	22.0
23550	29.3
23463	29.3
27079	64.1
56135	27.8
22675	39.6
31202	22.4
28148	22.4
25294	16.4
51079	9.8
26133	16.6
49562	10.5
31104	22.0
24595	23.4
54388	13.2
26168	22.0
26641	23.5
30683	72.0
59057	19.2
23835	25.7
34994	13.4
30637	13.4
33079	12.8
58030	12.5
33932	14.2
56372	13.6
34916	13.2
29540	68.8
64251	26.3
28229	65.8
28446	65.8
34676	74.0
63953	65.4
29096	68.9
38703	26.3
33208	26.3
37607	55.4
72646	50.0
38512	56.1
71058	50.0
38664	26.3
29788	65.6
64499	23.1
28152	64.0
28153	64.2
34658	76.8
64110	62.9
29634	65.6
38595	23.1
33146	23.1
37376	53.6
73950	50.0
38318	54.5
72409	50.0
38567	23.1
23427	30.0
49002	11.3
25225	22.9
25100	22.7
29229	64.0
58438	22.0
24113	30.2
31219	11.3
27788	11.3
27968	12.7
54776	7.1
28953	13.1
53284	7.4
31219	11.3
21323	34.5
50986	21.4
24538	26.9
24593	26.7
27637	62.6
56911	26.2
22294	34.5
32347	21.4
29350	21.4
26457	12.1
49539	8.8
27379	12.8
48008	9.4
32359	21.4
21350	32.6
50654	19.7
24478	25.1
24466	24.9
27689	60.9
56574	24.2
22643	32.6
31978	19.7
29095	19.7
25950	11.3
49775	7.1
26826	11.8
48253	7.8
31990	19.7
22047	31.5
52484	20.9
24946	25.0
24996	24.8
28224	60.1
57310	24.3
23071	31.5
32980	20.9
29966	20.9
27066	11.5
50853	8.4
27982	12.1
49322	9.0
32993	20.9
21820	29.1
48819	12.2
24765	22.2
24738	22.0
28123	58.6
56613	21.7
23192	29.2
31144	12.2
28337	12.2
26177	10.5
50321	6.1
27040	10.9
48798	6.8
31145	12.2
23240	27.4
49002	11.3
25128	21.0
24924	21.0
29138	63.3
58761	20.3
24467	27.6
31219	11.3
27746	11.3
27946	11.6
54762	7.1
28968	12.0
53278	7.4
31219	11.3
22459	26.7
47600	10.4
25206	20.5
25175	20.4
28441	54.3
56890	20.2
23709	26.7
30676	10.4
27923	10.4
26842	10.0
51170	5.4
27702	10.4
49644	5.9
30662	10.4
22698	27.4
50573	12.8
25294	21.7
25296	21.5
28511	54.9
57105	21.1
24002	27.4
31977	12.8
29216	12.8
27100	10.6
51863	6.7
27950	11.0
50333	7.0
31965	12.8
56036	24.0
25083	54.7
24867	54.9
29761	65.3
60864	51.7
34338	24.0
29541	24.1
30318	43.9
62580	39.5
31429	44.4
61122	39.7
34337	24.0
46871	13.5
23581	27.2
23450	27.0
27131	68.9
56095	25.7
30199	13.5
27015	13.5
25498	13.8
50776	5.5
26377	14.3
49262	6.5
30184	13.5
49461	15.8
24259	38.0
24198	37.7
28189	69.6
57671	34.0
31380	15.8
27665	15.8
27319	24.4
55301	17.9
28224	24.8
53793	18.2
31374	15.8
25942	57.7
58362	23.1
25789	52.0
25547	52.3
30616	69.3
61994	49.4
26789	57.6
35461	23.1
30490	23.1
31865	42.6
64936	38.3
32999	42.6
63474	38.7
35461	23.1
19116	20.7
42110	9.8
23914	19.9
23986	20.0
26217	49.7
54499	18.9
19940	20.8
28562	10.4
26378	10.4
24234	8.0
43896	4.8
25000	8.5
28479	9.8
26112	35.8
58934	19.7
26247	28.2
26113	28.1
30893	71.6
60719	26.1
27096	37.4
35732	19.7
31551	19.7
31458	18.6
62646	14.2
32452	18.9
61144	14.6
35717	19.7
22868	9.6
52746	11.5
25882	9.8
26112	11.3
29014	54.9
58007	9.7
21894	9.6
33937	11.5
30555	11.5
29724	3.7
51610	3.3
30665	4.3
50009	3.9
33944	11.5
25791	28.7
59305	20.4
26648	22.4
26704	22.3
30858	62.8
59803	21.9
26708	28.8
36140	20.8
32675	20.8
30990	11.3
59335	8.2
31879	12.0
57795	8.9
36035	20.4
24595	23.4
54388	13.2
26168	22.0
26641	23.5
30683	72.0
59057	19.2
23835	25.7
34994	13.4
30637	13.4
33079	12.8
58030	12.5
33932	14.2
56372	13.6
34916	13.2
31279	64.5
67528	22.5
29107	62.6
29094	62.9
35813	79.4
65696	61.9
30774	64.6
40021	22.5
34412	22.5
39284	53.7
76867	50.0
40262	54.4
75327	50.0
39985	22.5
20025	25.4
45548	13.8
24121	20.6
24033	20.6
26746	44.8
55452	20.3
21635	25.3
29452	14.0
27325	14.0
23822	12.7
46222	7.9
24658	12.9
44708	8.1
29412	13.8
22307	25.0
52455	18.1
24916	19.4
24777	19.4
28389	56.7
57299	19.2
23929	25.0
32584	18.2
29807	18.2
26452	11.6
52021	7.0
27351	12.0
50513	7.5
32549	18.1
28732	29.8
67879	39.6
28278	27.4
28376	27.4
33122	71.0
62925	25.5
28856	30.8
40107	39.6
35567	39.6
35189	17.1
66864	16.9
36138	17.6
65303	17.3
40119	39.6
21594	31.8
48832	13.5
24686	25.4
24778	25.1
27838	60.2
56538	24.6
22586	31.8
31452	13.7
28637	13.7
26565	11.8
49692	8.2
27418	12.2
48150	8.9
31404	13.5
26158	64.0
63482	52.9
25919	55.9
25852	55.9
30970	70.4
60801	52.7
27562	63.8
37666	53.2
33097	53.2
31600	44.5
65018	39.4
32514	44.7
63504	39.7
37620	52.9
29910	50.6
66954	20.2
28436	44.5
28155	44.8
33799	74.0
66193	42.6
29420	50.5
39608	20.2
34032	20.2
37359	35.9
72960	33.9
38573	36.3
71486	34.6
39605	20.2
25873	19.4
56645	11.2
26773	17.8
26833	17.8
31117	60.1
59435	17.4
26465	19.5
35064	12.0
31646	12.0
31240	8.1
59271	5.8
32078	8.6
57716	6.3
34969	11.2
20047	23.2
46233	12.9
23785	20.9
23527	20.9
26851	60.2
56740	19.9
21424	23.3
29860	12.9
27098	13.0
24703	11.1
48266	4.9
25612	11.4
46760	5.5
29859	12.9
23478	20.7
53327	12.0
25892	19.4
26060	19.4
29463	53.8
57705	18.8
23865	20.8
33900	13.4
30946	13.4
29019	8.6
52940	6.8
29845	8.9
51367	7.5
33685	12.0
24266	18.4
54498	11.2
26308	17.4
26415	17.4
30047	50.3
58024	17.0
24954	18.4
34220	12.6
31401	12.6
29335	7.9
54491	5.6
30139	8.3
52928	6.2
34021	11.2
24251	18.4
54515	11.3
26318	17.4
26419	17.4
30042	50.3
58131	17.0
24922	18.5
34131	12.0
31263	12.0
29361	7.9
54492	5.6
30182	8.3
52932	6.2
34039	11.3
26394	63.1
64084	52.6
26050	54.9
25969	54.9
31259	71.5
61101	51.6
27686	62.8
37954	52.8
33308	52.8
31963	43.7
65561	38.0
32896	43.8
64050	38.4
37908	52.6
29608	49.9
60095	10.3
28282	44.7
28187	44.8
33796	68.6
64016	43.2
29448	49.8
36732	10.9
32036	10.9
36690	32.6
71021	27.5
37705	33.2
69504	27.5
36613	10.3
26275	7.9
61173	19.8
27232	8.0
27383	9.5
31514	59.7
60040	8.0
26158	8.0
37353	19.9
33532	19.9
32696	3.5
33540	4.1
58462	3.7
37346	19.8
20462	36.2
48505	20.6
23786	27.7
23794	27.3
26889	64.0
55543	26.6
21966	36.2
30980	21.0
28385	21.0
24744	14.9
48193	8.9
25546	15.1
46663	9.4
30887	20.6
29378	48.1
62035	12.4
28259	46.3
28319	46.6
34159	71.6
63430	43.7
29181	48.1
37584	12.4
32775	12.4
36412	35.8
70144	35.3
37344	36.3
68593	35.6
37554	12.4
31319	52.0
75591	55.3
29470	46.9
29263	46.9
34547	68.4
67907	45.4
30701	52.0
43483	55.3
37287	55.3
39133	38.7
75565	37.5
40418	39.2
74096	37.8
43496	55.3
22698	35.0
52448	19.1
24620	25.3
24600	25.1
28642	66.6
56813	24.3
24136	35.3
32793	19.6
29653	19.6
27207	11.5
53926	6.3
28003	12.1
52390	7.0
32705	19.1
24349	20.1
55350	12.0
26432	18.7
26610	18.7
30199	51.3
58493	18.2
24664	20.2
34847	13.4
31835	13.4
29978	8.4
54526	6.9
30824	8.8
52951	7.6
34626	12.0
21312	14.8
49231	12.8
25198	14.8
25542	16.0
27669	61.5
57229	14.0
21097	14.9
32645	12.8
29406	12.8
28912	4.5
48473	4.2
29902	5.6
46847	5.2
32646	12.8
26301	32.1
59479	23.2
26623	29.1
26793	29.3
31290	74.2
59950	26.4
26603	33.4
36573	24.6
32547	24.6
32379	17.6
62009	16.8
33187	18.0
60432	17.2
36342	23.2
33487	70.2
70796	13.8
30610	62.2
30471	62.3
36299	72.1
69758	62.1
32070	70.3
41780	14.0
35538	14.0
42989	53.2
44243	53.6
79877	47.9
41693	13.8
22692	24.0
50728	13.5
25231	19.2
25112	19.2
28681	54.2
57784	18.7
24114	23.9
31917	13.4
29053	13.5
26982	11.3
52293	7.5
27931	11.8
50793	7.9
31903	13.5
52641	23.2
25308	15.9
25509	17.7
28507	70.7
58027	15.1
34005	23.2
30080	23.2
29933	4.8
52078	4.5
31007	5.7
50476	5.4
34007	23.2
26645	62.2
56586	14.5
26352	54.9
26443	54.6
31732	75.3
60577	52.1
27367	61.9
35116	15.9
30811	15.9
32656	42.5
64686	38.3
33501	43.2
63137	39.0
34882	14.5
23859	22.2
55503	18.3
25374	19.6
25122	19.6
29635	62.7
59410	19.3
25053	22.4
34088	18.5
30583	18.5
28706	11.2
56842	6.9
29679	11.3
55342	7.2
34046	18.3
25719	22.1
54363	10.9
26981	21.7
27428	22.9
31465	67.0
60384	19.5
24599	23.4
35131	10.9
30627	10.9
34573	13.7
59891	13.2
35489	15.1
58230	14.2
35038	10.9
25521	31.6
52844	10.7
26340	28.7
26446	28.9
30783	67.9
59654	26.3
25810	33.0
33452	10.7
29446	10.7
31636	17.0
60085	15.9
32507	17.5
58526	16.5
33431	10.7
19366	28.9
47878	23.1
24155	26.3
24441	26.3
26162	57.8
55987	24.7
19714	29.0
31553	23.0
29061	23.0
25826	10.1
44549	9.5
26737	10.6
42966	10.0
31572	23.1
20111	30.8
46132	13.7
24115	27.5
24413	27.5
26579	66.7
55750	26.2
20419	30.8
30849	14.2
28040	14.2
26493	10.6
27329	11.2
45024	10.0
30733	13.7
24795	41.9
55883	22.1
25454	34.0
25406	33.7
29728	70.3
59252	30.9
26269	42.9
34282	22.2
30417	22.2
29643	23.0
59692	17.3
30551	23.1
58178	17.6
34262	22.1
24985	24.2
58217	22.7
26397	21.9
26493	22.0
30315	64.3
59675	21.3
24420	24.3
35858	22.7
31971	22.7
30983	9.6
57643	8.8
31941	9.9
56090	9.4
35867	22.7
30454	48.7
62357	10.0
28903	43.8
28706	43.9
34213	67.6
65903	41.7
29792	48.2
37779	10.2
32611	10.2
38186	32.3
73173	27.5
39352	32.9
71684	27.5
37712	10.0
30419	57.7
62444	11.8
28607	53.8
28364	54.0
33997	64.3
67255	51.8
29543	57.1
37786	11.8
31940	11.8
39104	39.7
75588	33.0
40373	40.2
74121	33.0
37775	11.8
24999	25.0
58501	23.0
26351	22.6
26593	22.6
30341	64.8
59151	21.8
25120	25.1
36362	24.5
32711	24.5
31271	9.9
57491	9.3
32118	10.4
55901	9.8
36118	23.0
24965	25.0
58514	23.5
26451	22.6
26610	22.6
30320	64.8
59891	21.8
24190	25.2
36148	23.5
32154	23.5
31378	9.8
57503	9.4
32365	10.3
36157	23.5
28559	34.2
66895	35.9
27892	27.7
27875	27.6
32689	70.2
62458	26.2
29310	35.3
39483	36.3
35307	36.3
34271	18.4
66949	15.0
35203	18.9
65419	15.6
39380	35.9
28559	34.2
66895	35.9
27892	27.7
27875	27.6
32689	70.2
62458	26.2
29310	35.3
39483	36.3
35307	36.3
34271	18.4
66949	15.0
35203	18.9
65419	15.6
39380	35.9
41381	14.9
22861	26.4
22752	26.3
25084	58.2
54320	25.6
27524	14.9
25491	14.9
21935	15.3
42774	8.4
22737	15.6
41256	8.7
27511	14.9
21554	21.5
49144	12.4
25131	17.1
24993	17.1
28247	36.6
56882	16.6
23086	21.5
31113	12.4
28801	12.4
25579	10.3
49073	6.3
26493	10.8
47571	6.7
31106	12.4
23591	22.5
52856	12.8
25809	17.7
25681	17.7
29459	51.6
58707	17.4
24795	22.5
32956	12.8
29948	12.8
28138	10.3
53967	7.0
29134	10.6
52472	7.5
32942	12.8
22688	28.4
53279	21.9
25059	24.6
25145	24.6
28647	68.4
57892	23.2
23145	28.8
33658	21.9
29936	21.9
28732	9.8
53422	8.8
29684	10.3
51874	9.5
33662	21.9
21203	27.5
49916	18.7
24252	21.6
24090	21.6
27372	58.8
56250	20.6
23054	27.4
31326	18.7
28729	18.8
25062	12.8
50144	6.8
25901	13.0
48628	7.1
31292	18.7
27980	51.9
59389	13.5
27469	50.1
27629	50.3
33092	73.9
62094	47.0
27890	51.6
36457	13.5
31719	13.5
34991	38.3
67106	38.1
35881	38.8
65535	38.4
36427	13.5
23380	30.9
48874	11.6
25223	24.1
25121	23.8
29152	64.7
58339	23.4
24822	31.0
31178	11.6
27780	11.6
27915	13.6
54530	8.1
28888	14.3
53034	8.7
31177	11.6
30486	74.3
64183	14.9
28504	64.1
28406	64.2
33968	68.7
65906	64.0
30108	74.3
38629	15.4
33085	15.4
38605	53.8
75373	48.3
39705	54.5
73868	48.3
38482	14.9
25066	13.8
59544	25.6
26755	13.4
27135	14.6
30594	63.8
59754	13.2
24336	13.8
37169	25.7
33094	25.7
32913	5.0
57408	4.7
33823	6.1
55764	5.8
37158	25.6
25066	13.3
59468	25.3
26732	13.1
27088	14.5
30585	63.7
59676	12.8
24401	13.4
37082	25.4
33033	25.4
32773	4.9
57447	4.6
33676	6.0
55809	5.4
37071	25.3
26621	31.6
55408	11.0
27116	29.0
27305	29.0
31744	66.6
60920	26.8
26449	32.8
34837	10.9
30598	10.9
33438	17.3
61989	16.9
34352	17.7
60411	17.3
34807	11.0
19560	41.7
46733	21.4
23301	30.3
23300	30.0
26192	66.3
54878	28.8
21081	41.7
30245	22.4
27744	22.4
23928	15.6
46735	9.1
24701	16.0
45203	9.5
30059	21.4
23963	25.2
55996	17.9
25929	19.5
25875	19.4
29599	52.6
58220	19.2
25417	25.1
34456	18.9
31659	18.9
28299	11.3
54647	7.1
29190	11.5
53129	7.4
34266	17.9
21428	25.9
45780	12.1
23987	23.8
23755	23.8
27799	65.9
56968	22.7
22966	26.2
29666	12.2
26601	12.2
25847	13.4
51685	7.3
26738	13.7
50176	8.1
29622	12.1
31996	73.2
69558	23.3
29533	64.3
29440	64.2
35702	76.5
67410	64.1
31358	73.3
40949	23.3
34900	23.3
40361	54.9
78438	50.0
41505	55.4
40918	23.3
27021	31.4
58669	13.3
26950	25.6
26758	25.7
31325	68.5
62189	24.1
27400	32.6
35863	13.7
31516	13.7
32953	17.9
64386	15.2
34034	18.2
62895	15.7
35757	13.3
21685	35.9
48084	13.8
24039	26.2
23895	25.9
27695	67.6
56801	24.9
23227	36.2
30679	13.8
27421	13.8
26016	14.0
52095	6.4
26923	14.4
50591	7.0
30677	13.8
23354	40.3
51055	15.5
24596	33.3
24465	33.4
28725	65.6
58615	30.1
24833	41.8
32072	15.5
28254	15.5
28159	22.1
57080	17.1
29125	22.5
55586	17.4
32067	15.5
23588	39.5
51534	15.0
24772	32.7
24619	32.8
29008	65.9
59196	29.2
24982	41.0
32310	15.0
28305	15.0
28486	21.5
57490	16.6
29522	21.6
56015	16.9
32309	15.0
61147	22.8
26508	49.7
26262	49.9
31616	67.6
62990	47.7
27421	49.8
37061	24.1
32115	24.1
33639	40.9
67301	38.0
34725	41.3
65813	38.3
36828	22.8
21577	35.8
45624	11.5
24096	26.3
23970	26.1
27758	67.0
56669	25.3
23238	36.0
29589	11.5
26454	11.5
25850	14.3
51492	6.8
26740	14.7
49986	7.6
29585	11.5
27081	50.4
61056	23.5
26479	50.1
26243	50.3
31556	66.4
62912	47.8
27404	50.3
37029	24.6
32092	24.6
33579	41.2
67140	38.4
34666	41.8
65652	38.7
36790	23.5
21839	20.4
46833	9.8
24912	19.6
24989	19.6
28246	57.3
56318	18.6
22526	20.5
30675	10.0
27839	10.0
26927	8.2
49710	5.6
27738	8.6
48156	6.2
30631	9.8
22485	29.2
50616	13.0
25197	22.9
25278	22.8
28617	57.8
57114	22.6
23515	29.2
32217	13.2
29379	13.2
27339	11.1
51309	7.7
28197	11.6
49767	8.2
32169	13.0
31832	49.0
76624	52.7
29828	44.0
29517	44.2
35134	75.6
68558	42.4
30999	48.9
43909	52.7
37700	52.7
39820	35.4
77248	33.7
41064	35.7
75772	34.3
43925	52.7
24319	9.6
53887	9.5
26776	10.6
27187	12.0
30404	50.5
58863	10.6
23561	9.7
35024	11.1
31594	11.1
31760	4.1
53782	3.7
32615	4.9
52133	4.4
34770	9.5
20098	31.5
46085	13.2
24044	26.1
24325	26.2
26834	66.3
55617	24.3
20443	31.6
30773	13.8
27980	13.8
26356	10.1
46615	9.0
27178	10.8
45031	9.8
30660	13.2
48720	12.6
24419	24.8
24584	24.9
28055	69.4
56315	23.3
31663	13.2
28366	13.2
27551	10.0
51471	8.3
28336	10.4
49903	9.1
31561	12.6
27806	61.0
67141	55.3
27023	54.7
26947	54.6
31919	71.4
62691	52.5
28824	60.8
39387	55.4
34461	55.4
33780	44.2
68114	40.3
34779	44.5
66607	40.7
39377	55.3
27855	60.9
67312	55.0
27024	54.2
26920	54.1
31956	72.4
62779	51.8
28813	60.7
